,Class,Word
954,1,thiink                        
955,1,thiiink                       
956,1,thiiiink                      
957,1,thiiiiink                     
958,1,thiiiiiink                    
959,1,thiiiiiiink                   
960,1,thiiiiiiiink                  
961,1,thiiiiiiiiink                 
962,1,thiiiiiiiiiink                
963,1,thiiiiiiiiiiink               
964,1,thiiiiiiiiiiiink              
965,1,thiiiiiiiiiiiiink             
966,1,thiiiiiiiiiiiiiink            
967,1,thiiiiiiiiiiiiiiink           
968,1,thinnk                        
969,1,thinnnk                       
970,1,thinnnnk                      
971,1,thinnnnnk                     
972,1,thinnnnnnk                    
973,1,thinnnnnnnk                   
974,1,thinnnnnnnnk                  
975,1,thinnnnnnnnnk                 
976,1,thinnnnnnnnnnk                
977,1,thinnnnnnnnnnnk               
978,1,thinnnnnnnnnnnnk              
979,1,thinnnnnnnnnnnnnk             
980,1,thinnnnnnnnnnnnnnk            
981,1,thinnnnnnnnnnnnnnnk           
982,1,thinkk                        
983,1,thinkkk                       
984,1,thinkkkk                      
985,1,thinkkkkk                     
986,1,thinkkkkkk                    
987,1,thinkkkkkkk                   
988,1,thinkkkkkkkk                  
989,1,thinkkkkkkkkk                 
990,1,thinkkkkkkkkkk                
991,1,thinkkkkkkkkkkk               
992,1,thinkkkkkkkkkkkk              
993,1,thinkkkkkkkkkkkkk             
994,1,thinkkkkkkkkkkkkkk            
995,1,thinkkkkkkkkkkkkkkk           
996,1,this                          
997,1,tthis                         
998,1,ttthis                        
999,1,tttthis                       
1000,1,ttttthis                      
1001,1,tttttthis                     
1002,1,ttttttthis                    
1003,1,tttttttthis                   
1004,1,ttttttttthis                  
1005,1,tttttttttthis                 
1006,1,ttttttttttthis                
1007,1,tttttttttttthis               
1008,1,ttttttttttttthis              
1009,1,tttttttttttttthis             
1010,1,ttttttttttttttthis            
1011,1,thhis                         
1012,1,thhhis                        
1013,1,thhhhis                       
1014,1,thhhhhis                      
1015,1,thhhhhhis                     
1016,1,thhhhhhhis                    
1017,1,thhhhhhhhis                   
1018,1,thhhhhhhhhis                  
1019,1,thhhhhhhhhhis                 
1020,1,thhhhhhhhhhhis                
1021,1,thhhhhhhhhhhhis               
1022,1,thhhhhhhhhhhhhis              
1023,1,thhhhhhhhhhhhhhis             
1024,1,thhhhhhhhhhhhhhhis            
1025,1,thiis                         
1026,1,thiiis                        
1027,1,thiiiis                       
1028,1,thiiiiis                      
1029,1,thiiiiiis                     
1030,1,thiiiiiiis                    
1031,1,thiiiiiiiis                   
1032,1,thiiiiiiiiis                  
1033,1,thiiiiiiiiiis                 
1034,1,thiiiiiiiiiiis                
1035,1,thiiiiiiiiiiiis               
1036,1,thiiiiiiiiiiiiis              
1037,1,thiiiiiiiiiiiiiis             
1038,1,thiiiiiiiiiiiiiiis            
1039,1,thiss                         
1040,1,thisss                        
1041,1,thissss                       
1042,1,thisssss                      
1043,1,thissssss                     
1044,1,thisssssss                    
1045,1,thissssssss                   
1046,1,thisssssssss                  
1047,1,thissssssssss                 
1048,1,thisssssssssss                
1049,1,thissssssssssss               
1050,1,thisssssssssssss              
1051,1,thissssssssssssss             
1052,1,thisssssssssssssss            
1053,1,time                          
1054,1,ttime                         
1055,1,tttime                        
1056,1,ttttime                       
1057,1,tttttime                      
1058,1,ttttttime                     
1059,1,tttttttime                    
1060,1,ttttttttime                   
1061,1,tttttttttime                  
1062,1,ttttttttttime                 
1063,1,tttttttttttime                
1064,1,ttttttttttttime               
1065,1,tttttttttttttime              
1066,1,ttttttttttttttime             
1067,1,tttttttttttttttime            
1068,1,tiime                         
1069,1,tiiime                        
1070,1,tiiiime                       
1071,1,tiiiiime                      
1072,1,tiiiiiime                     
1073,1,tiiiiiiime                    
1074,1,tiiiiiiiime                   
1075,1,tiiiiiiiiime                  
1076,1,tiiiiiiiiiime                 
1077,1,tiiiiiiiiiiime                
1078,1,tiiiiiiiiiiiime               
1079,1,tiiiiiiiiiiiiime              
1080,1,tiiiiiiiiiiiiiime             
1081,1,tiiiiiiiiiiiiiiime            
1082,1,timme                         
1083,1,timmme                        
1084,1,timmmme                       
1085,1,timmmmme                      
1086,1,timmmmmme                     
1087,1,timmmmmmme                    
1088,1,timmmmmmmme                   
1089,1,timmmmmmmmme                  
1090,1,timmmmmmmmmme                 
1091,1,timmmmmmmmmmme                
1092,1,timmmmmmmmmmmme               
1093,1,timmmmmmmmmmmmme              
1094,1,timmmmmmmmmmmmmme             
1095,1,timmmmmmmmmmmmmmme            
1096,1,timee                         
1097,1,timeee                        
1098,1,timeeee                       
1099,1,timeeeee                      
1100,1,timeeeeee                     
1101,1,timeeeeeee                    
1102,1,timeeeeeeee                   
1103,1,timeeeeeeeee                  
1104,1,timeeeeeeeeee                 
1105,1,timeeeeeeeeeee                
1106,1,timeeeeeeeeeeee               
1107,1,timeeeeeeeeeeeee              
1108,1,timeeeeeeeeeeeeee             
1109,1,timeeeeeeeeeeeeeee            
1110,1,that                          
1111,1,tthat                         
1112,1,ttthat                        
1113,1,tttthat                       
1114,1,ttttthat                      
1115,1,tttttthat                     
1116,1,ttttttthat                    
1117,1,tttttttthat                   
1118,1,ttttttttthat                  
1119,1,tttttttttthat                 
1120,1,ttttttttttthat                
1121,1,tttttttttttthat               
1122,1,ttttttttttttthat              
1123,1,tttttttttttttthat             
1124,1,ttttttttttttttthat            
1125,1,thhat                         
1126,1,thhhat                        
1127,1,thhhhat                       
1128,1,thhhhhat                      
1129,1,thhhhhhat                     
1130,1,thhhhhhhat                    
1131,1,thhhhhhhhat                   
1132,1,thhhhhhhhhat                  
1133,1,thhhhhhhhhhat                 
1134,1,thhhhhhhhhhhat                
1135,1,thhhhhhhhhhhhat               
1136,1,thhhhhhhhhhhhhat              
1137,1,thhhhhhhhhhhhhhat             
1138,1,thhhhhhhhhhhhhhhat            
1139,1,thaat                         
1140,1,thaaat                        
1141,1,thaaaat                       
1142,1,thaaaaat                      
1143,1,thaaaaaat                     
1144,1,thaaaaaaat                    
1145,1,thaaaaaaaat                   
1146,1,thaaaaaaaaat                  
1147,1,thaaaaaaaaaat                 
1148,1,thaaaaaaaaaaat                
1149,1,thaaaaaaaaaaaat               
1150,1,thaaaaaaaaaaaaat              
1151,1,thaaaaaaaaaaaaaat             
1152,1,thaaaaaaaaaaaaaaat            
1153,1,thatt                         
1154,1,thattt                        
1155,1,thatttt                       
1156,1,thattttt                      
1157,1,thatttttt                     
1158,1,thattttttt                    
1159,1,thatttttttt                   
1160,1,thattttttttt                  
1161,1,thatttttttttt                 
1162,1,thattttttttttt                
1163,1,thatttttttttttt               
1164,1,thattttttttttttt              
1165,1,thatttttttttttttt             
1166,1,thattttttttttttttt            
