,Class,Word
941,1,maxxxxx                       
942,1,maxxxxxx                      
943,1,maxxxxxxx                     
944,1,maxxxxxxxx                    
945,1,maxxxxxxxxx                   
946,1,maxxxxxxxxxx                  
947,1,maxxxxxxxxxxx                 
948,1,maxxxxxxxxxxxx                
949,1,maxxxxxxxxxxxxx               
950,1,maxxxxxxxxxxxxxx              
951,1,maxxxxxxxxxxxxxxx             
952,1,literally                     
953,1,lliterally                    
954,1,llliterally                   
955,1,lllliterally                  
956,1,llllliterally                 
957,1,lllllliterally                
958,1,llllllliterally               
959,1,lllllllliterally              
960,1,llllllllliterally             
961,1,lllllllllliterally            
962,1,llllllllllliterally           
963,1,lllllllllllliterally          
964,1,llllllllllllliterally         
965,1,lllllllllllllliterally        
966,1,llllllllllllllliterally       
967,1,liiterally                    
968,1,liiiterally                   
969,1,liiiiterally                  
970,1,liiiiiterally                 
971,1,liiiiiiterally                
972,1,liiiiiiiterally               
973,1,liiiiiiiiterally              
974,1,liiiiiiiiiterally             
975,1,liiiiiiiiiiterally            
976,1,liiiiiiiiiiiterally           
977,1,liiiiiiiiiiiiterally          
978,1,liiiiiiiiiiiiiterally         
979,1,liiiiiiiiiiiiiiterally        
980,1,liiiiiiiiiiiiiiiterally       
981,1,litterally                    
982,1,littterally                   
983,1,litttterally                  
984,1,littttterally                 
985,1,litttttterally                
986,1,littttttterally               
987,1,litttttttterally              
988,1,littttttttterally             
989,1,litttttttttterally            
990,1,littttttttttterally           
991,1,litttttttttttterally          
992,1,littttttttttttterally         
993,1,litttttttttttttterally        
994,1,littttttttttttttterally       
995,1,liteerally                    
996,1,liteeerally                   
997,1,liteeeerally                  
998,1,liteeeeerally                 
999,1,liteeeeeerally                
1000,1,liteeeeeeerally               
1001,1,liteeeeeeeerally              
1002,1,liteeeeeeeeerally             
1003,1,liteeeeeeeeeerally            
1004,1,liteeeeeeeeeeerally           
1005,1,liteeeeeeeeeeeerally          
1006,1,liteeeeeeeeeeeeerally         
1007,1,liteeeeeeeeeeeeeerally        
1008,1,liteeeeeeeeeeeeeeerally       
1009,1,literrally                    
1010,1,literrrally                   
1011,1,literrrrally                  
1012,1,literrrrrally                 
1013,1,literrrrrrally                
1014,1,literrrrrrrally               
1015,1,literrrrrrrrally              
1016,1,literrrrrrrrrally             
1017,1,literrrrrrrrrrally            
1018,1,literrrrrrrrrrrally           
1019,1,literrrrrrrrrrrrally          
1020,1,literrrrrrrrrrrrrally         
1021,1,literrrrrrrrrrrrrrally        
1022,1,literrrrrrrrrrrrrrrally       
1023,1,literaally                    
1024,1,literaaally                   
1025,1,literaaaally                  
1026,1,literaaaaally                 
1027,1,literaaaaaally                
1028,1,literaaaaaaally               
1029,1,literaaaaaaaally              
1030,1,literaaaaaaaaally             
1031,1,literaaaaaaaaaally            
1032,1,literaaaaaaaaaaally           
1033,1,literaaaaaaaaaaaally          
1034,1,literaaaaaaaaaaaaally         
1035,1,literaaaaaaaaaaaaaally        
1036,1,literaaaaaaaaaaaaaaally       
1037,1,literallly                    
1038,1,literalllly                   
1039,1,literallllly                  
1040,1,literalllllly                 
1041,1,literallllllly                
1042,1,literalllllllly               
1043,1,literallllllllly              
1044,1,literalllllllllly             
1045,1,literallllllllllly            
1046,1,literalllllllllllly           
1047,1,literallllllllllllly          
1048,1,literalllllllllllllly         
1049,1,literallllllllllllllly        
1050,1,literalllllllllllllllly       
1051,1,literallly                    
1052,1,literalllly                   
1053,1,literallllly                  
1054,1,literalllllly                 
1055,1,literallllllly                
1056,1,literalllllllly               
1057,1,literallllllllly              
1058,1,literalllllllllly             
1059,1,literallllllllllly            
1060,1,literalllllllllllly           
1061,1,literallllllllllllly          
1062,1,literalllllllllllllly         
1063,1,literallllllllllllllly        
1064,1,literalllllllllllllllly       
1065,1,literallyy                    
1066,1,literallyyy                   
1067,1,literallyyyy                  
1068,1,literallyyyyy                 
1069,1,literallyyyyyy                
1070,1,literallyyyyyyy               
1071,1,literallyyyyyyyy              
1072,1,literallyyyyyyyyy             
1073,1,literallyyyyyyyyyy            
1074,1,literallyyyyyyyyyyy           
1075,1,literallyyyyyyyyyyyy          
1076,1,literallyyyyyyyyyyyyy         
1077,1,literallyyyyyyyyyyyyyy        
1078,1,literallyyyyyyyyyyyyyyy       
1079,1,ally                          
1080,1,aally                         
1081,1,aaally                        
1082,1,aaaally                       
1083,1,aaaaally                      
1084,1,aaaaaally                     
1085,1,aaaaaaally                    
1086,1,aaaaaaaally                   
1087,1,aaaaaaaaally                  
1088,1,aaaaaaaaaally                 
1089,1,aaaaaaaaaaally                
1090,1,aaaaaaaaaaaally               
1091,1,aaaaaaaaaaaaally              
1092,1,aaaaaaaaaaaaaally             
1093,1,aaaaaaaaaaaaaaally            
1094,1,allly                         
1095,1,alllly                        
1096,1,allllly                       
1097,1,alllllly                      
1098,1,allllllly                     
1099,1,alllllllly                    
1100,1,allllllllly                   
1101,1,alllllllllly                  
1102,1,allllllllllly                 
1103,1,alllllllllllly                
1104,1,allllllllllllly               
1105,1,alllllllllllllly              
1106,1,allllllllllllllly             
1107,1,alllllllllllllllly            
1108,1,allly                         
1109,1,alllly                        
1110,1,allllly                       
1111,1,alllllly                      
1112,1,allllllly                     
1113,1,alllllllly                    
1114,1,allllllllly                   
1115,1,alllllllllly                  
1116,1,allllllllllly                 
1117,1,alllllllllllly                
1118,1,allllllllllllly               
1119,1,alllllllllllllly              
1120,1,allllllllllllllly             
1121,1,alllllllllllllllly            
1122,1,allyy                         
1123,1,allyyy                        
1124,1,allyyyy                       
1125,1,allyyyyy                      
1126,1,allyyyyyy                     
1127,1,allyyyyyyy                    
1128,1,allyyyyyyyy                   
1129,1,allyyyyyyyyy                  
1130,1,allyyyyyyyyyy                 
1131,1,allyyyyyyyyyyy                
1132,1,allyyyyyyyyyyyy               
1133,1,allyyyyyyyyyyyyy              
1134,1,allyyyyyyyyyyyyyy             
1135,1,allyyyyyyyyyyyyyyy            
1136,1,should                        
1137,1,sshould                       
1138,1,ssshould                      
1139,1,sssshould                     
1140,1,ssssshould                    
1141,1,sssssshould                   
1142,1,ssssssshould                  
1143,1,sssssssshould                 
1144,1,ssssssssshould                
1145,1,sssssssssshould               
1146,1,ssssssssssshould              
1147,1,sssssssssssshould             
1148,1,ssssssssssssshould            
1149,1,sssssssssssssshould           
1150,1,ssssssssssssssshould          
1151,1,shhould                       
1152,1,shhhould                      
1153,1,shhhhould                     
1154,1,shhhhhould                    
1155,1,shhhhhhould                   
1156,1,shhhhhhhould                  
1157,1,shhhhhhhhould                 
1158,1,shhhhhhhhhould                
1159,1,shhhhhhhhhhould               
1160,1,shhhhhhhhhhhould              
1161,1,shhhhhhhhhhhhould             
1162,1,shhhhhhhhhhhhhould            
1163,1,shhhhhhhhhhhhhhould           
1164,1,shhhhhhhhhhhhhhhould          
1165,1,shoould                       
1166,1,shooould                      
1167,1,shoooould                     
1168,1,shooooould                    
1169,1,shoooooould                   
1170,1,shooooooould                  
1171,1,shoooooooould                 
1172,1,shooooooooould                
1173,1,shoooooooooould               
1174,1,shooooooooooould              
1175,1,shoooooooooooould             
1176,1,shooooooooooooould            
1177,1,shoooooooooooooould           
1178,1,shooooooooooooooould          
1179,1,shouuld                       
1180,1,shouuuld                      
1181,1,shouuuuld                     
1182,1,shouuuuuld                    
1183,1,shouuuuuuld                   
1184,1,shouuuuuuuld                  
1185,1,shouuuuuuuuld                 
1186,1,shouuuuuuuuuld                
1187,1,shouuuuuuuuuuld               
1188,1,shouuuuuuuuuuuld              
1189,1,shouuuuuuuuuuuuld             
1190,1,shouuuuuuuuuuuuuld            
1191,1,shouuuuuuuuuuuuuuld           
1192,1,shouuuuuuuuuuuuuuuld          
1193,1,shoulld                       
1194,1,shoullld                      
1195,1,shoulllld                     
1196,1,shoullllld                    
1197,1,shoulllllld                   
1198,1,shoullllllld                  
1199,1,shoulllllllld                 
1200,1,shoullllllllld                
1201,1,shoulllllllllld               
1202,1,shoullllllllllld              
1203,1,shoulllllllllllld             
1204,1,shoullllllllllllld            
1205,1,shoulllllllllllllld           
1206,1,shoullllllllllllllld          
1207,1,shouldd                       
1208,1,shoulddd                      
1209,1,shouldddd                     
1210,1,shoulddddd                    
1211,1,shouldddddd                   
1212,1,shoulddddddd                  
1213,1,shouldddddddd                 
1214,1,shoulddddddddd                
1215,1,shouldddddddddd               
1216,1,shoulddddddddddd              
1217,1,shouldddddddddddd             
1218,1,shoulddddddddddddd            
1219,1,shouldddddddddddddd           
1220,1,shoulddddddddddddddd          
1221,1,dual                          
1222,1,ddual                         
1223,1,dddual                        
1224,1,ddddual                       
1225,1,dddddual                      
1226,1,ddddddual                     
1227,1,dddddddual                    
1228,1,ddddddddual                   
1229,1,dddddddddual                  
1230,1,ddddddddddual                 
1231,1,dddddddddddual                
1232,1,ddddddddddddual               
1233,1,dddddddddddddual              
1234,1,ddddddddddddddual             
1235,1,dddddddddddddddual            
1236,1,duual                         
1237,1,duuual                        
1238,1,duuuual                       
1239,1,duuuuual                      
1240,1,duuuuuual                     
1241,1,duuuuuuual                    
1242,1,duuuuuuuual                   
1243,1,duuuuuuuuual                  
1244,1,duuuuuuuuuual                 
1245,1,duuuuuuuuuuual                
1246,1,duuuuuuuuuuuual               
1247,1,duuuuuuuuuuuuual              
1248,1,duuuuuuuuuuuuuual             
1249,1,duuuuuuuuuuuuuuual            
1250,1,duaal                         
1251,1,duaaal                        
1252,1,duaaaal                       
1253,1,duaaaaal                      
1254,1,duaaaaaal                     
1255,1,duaaaaaaal                    
1256,1,duaaaaaaaal                   
1257,1,duaaaaaaaaal                  
1258,1,duaaaaaaaaaal                 
1259,1,duaaaaaaaaaaal                
1260,1,duaaaaaaaaaaaal               
1261,1,duaaaaaaaaaaaaal              
1262,1,duaaaaaaaaaaaaaal             
1263,1,duaaaaaaaaaaaaaaal            
1264,1,duall                         
1265,1,dualll                        
1266,1,duallll                       
1267,1,dualllll                      
1268,1,duallllll                     
1269,1,dualllllll                    
1270,1,duallllllll                   
1271,1,dualllllllll                  
1272,1,duallllllllll                 
1273,1,dualllllllllll                
1274,1,duallllllllllll               
1275,1,dualllllllllllll              
1276,1,duallllllllllllll             
1277,1,dualllllllllllllll            
1278,1,shout                         
1279,1,sshout                        
1280,1,ssshout                       
1281,1,sssshout                      
1282,1,ssssshout                     
1283,1,sssssshout                    
1284,1,ssssssshout                   
1285,1,sssssssshout                  
1286,1,ssssssssshout                 
1287,1,sssssssssshout                
1288,1,ssssssssssshout               
1289,1,sssssssssssshout              
1290,1,ssssssssssssshout             
1291,1,sssssssssssssshout            
1292,1,ssssssssssssssshout           
1293,1,shhout                        
1294,1,shhhout                       
1295,1,shhhhout                      
1296,1,shhhhhout                     
1297,1,shhhhhhout                    
1298,1,shhhhhhhout                   
1299,1,shhhhhhhhout                  
1300,1,shhhhhhhhhout                 
1301,1,shhhhhhhhhhout                
1302,1,shhhhhhhhhhhout               
1303,1,shhhhhhhhhhhhout              
1304,1,shhhhhhhhhhhhhout             
1305,1,shhhhhhhhhhhhhhout            
1306,1,shhhhhhhhhhhhhhhout           
1307,1,shoout                        
1308,1,shooout                       
1309,1,shoooout                      
1310,1,shooooout                     
1311,1,shoooooout                    
1312,1,shooooooout                   
1313,1,shoooooooout                  
1314,1,shooooooooout                 
1315,1,shoooooooooout                
1316,1,shooooooooooout               
1317,1,shoooooooooooout              
1318,1,shooooooooooooout             
1319,1,shoooooooooooooout            
1320,1,shooooooooooooooout           
1321,1,shouut                        
1322,1,shouuut                       
1323,1,shouuuut                      
1324,1,shouuuuut                     
1325,1,shouuuuuut                    
1326,1,shouuuuuuut                   
1327,1,shouuuuuuuut                  
1328,1,shouuuuuuuuut                 
1329,1,shouuuuuuuuuut                
1330,1,shouuuuuuuuuuut               
1331,1,shouuuuuuuuuuuut              
1332,1,shouuuuuuuuuuuuut             
1333,1,shouuuuuuuuuuuuuut            
1334,1,shouuuuuuuuuuuuuuut           
1335,1,shoutt                        
1336,1,shouttt                       
1337,1,shoutttt                      
1338,1,shouttttt                     
1339,1,shoutttttt                    
1340,1,shouttttttt                   
1341,1,shoutttttttt                  
1342,1,shouttttttttt                 
1343,1,shoutttttttttt                
1344,1,shouttttttttttt               
1345,1,shoutttttttttttt              
1346,1,shouttttttttttttt             
1347,1,shoutttttttttttttt            
1348,1,shouttttttttttttttt           
1349,1,ak                            
1350,1,aak                           
1351,1,aaak                          
1352,1,aaaak                         
1353,1,aaaaak                        
1354,1,aaaaaak                       
1355,1,aaaaaaak                      
1356,1,aaaaaaaak                     
1357,1,aaaaaaaaak                    
1358,1,aaaaaaaaaak                   
1359,1,aaaaaaaaaaak                  
1360,1,aaaaaaaaaaaak                 
1361,1,aaaaaaaaaaaaak                
1362,1,aaaaaaaaaaaaaak               
1363,1,aaaaaaaaaaaaaaak              
1364,1,akk                           
1365,1,akkk                          
1366,1,akkkk                         
1367,1,akkkkk                        
1368,1,akkkkkk                       
1369,1,akkkkkkk                      
1370,1,akkkkkkkk                     
1371,1,akkkkkkkkk                    
1372,1,akkkkkkkkkk                   
1373,1,akkkkkkkkkkk                  
1374,1,akkkkkkkkkkkk                 
1375,1,akkkkkkkkkkkkk                
1376,1,akkkkkkkkkkkkkk               
1377,1,akkkkkkkkkkkkkkk              
1378,1,ace                           
1379,1,aace                          
1380,1,aaace                         
1381,1,aaaace                        
1382,1,aaaaace                       
1383,1,aaaaaace                      
1384,1,aaaaaaace                     
1385,1,aaaaaaaace                    
1386,1,aaaaaaaaace                   
1387,1,aaaaaaaaaace                  
1388,1,aaaaaaaaaaace                 
1389,1,aaaaaaaaaaaace                
1390,1,aaaaaaaaaaaaace               
1391,1,aaaaaaaaaaaaaace              
1392,1,aaaaaaaaaaaaaaace             
1393,1,acce                          
1394,1,accce                         
1395,1,acccce                        
1396,1,accccce                       
1397,1,acccccce                      
1398,1,accccccce                     
1399,1,acccccccce                    
1400,1,accccccccce                   
1401,1,acccccccccce                  
1402,1,accccccccccce                 
1403,1,acccccccccccce                
1404,1,accccccccccccce               
1405,1,acccccccccccccce              
1406,1,accccccccccccccce             
1407,1,acee                          
1408,1,aceee                         
1409,1,aceeee                        
1410,1,aceeeee                       
1411,1,aceeeeee                      
1412,1,aceeeeeee                     
1413,1,aceeeeeeee                    
1414,1,aceeeeeeeee                   
1415,1,aceeeeeeeeee                  
1416,1,aceeeeeeeeeee                 
1417,1,aceeeeeeeeeeee                
1418,1,aceeeeeeeeeeeee               
1419,1,aceeeeeeeeeeeeee              
1420,1,aceeeeeeeeeeeeeee             
