,Class,Word
903,2,ffffly                        
904,2,fffffly                       
905,2,ffffffly                      
906,2,fffffffly                     
907,2,ffffffffly                    
908,2,fffffffffly                   
909,2,ffffffffffly                  
910,2,fffffffffffly                 
911,2,ffffffffffffly                
912,2,fffffffffffffly               
913,2,ffffffffffffffly              
914,2,fffffffffffffffly             
915,2,flly                          
916,2,fllly                         
917,2,flllly                        
918,2,fllllly                       
919,2,flllllly                      
920,2,fllllllly                     
921,2,flllllllly                    
922,2,fllllllllly                   
923,2,flllllllllly                  
924,2,fllllllllllly                 
925,2,flllllllllllly                
926,2,fllllllllllllly               
927,2,flllllllllllllly              
928,2,fllllllllllllllly             
929,2,flyy                          
930,2,flyyy                         
931,2,flyyyy                        
932,2,flyyyyy                       
933,2,flyyyyyy                      
934,2,flyyyyyyy                     
935,2,flyyyyyyyy                    
936,2,flyyyyyyyyy                   
937,2,flyyyyyyyyyy                  
938,2,flyyyyyyyyyyy                 
939,2,flyyyyyyyyyyyy                
940,2,flyyyyyyyyyyyyy               
941,2,flyyyyyyyyyyyyyy              
942,2,flyyyyyyyyyyyyyyy             
943,2,lol                           
944,2,llol                          
945,2,lllol                         
946,2,llllol                        
947,2,lllllol                       
948,2,llllllol                      
949,2,lllllllol                     
950,2,llllllllol                    
951,2,lllllllllol                   
952,2,llllllllllol                  
953,2,lllllllllllol                 
954,2,llllllllllllol                
955,2,lllllllllllllol               
956,2,llllllllllllllol              
957,2,lllllllllllllllol             
958,2,lool                          
959,2,loool                         
960,2,looool                        
961,2,loooool                       
962,2,looooool                      
963,2,loooooool                     
964,2,looooooool                    
965,2,loooooooool                   
966,2,looooooooool                  
967,2,loooooooooool                 
968,2,looooooooooool                
969,2,loooooooooooool               
970,2,looooooooooooool              
971,2,loooooooooooooool             
972,2,loll                          
973,2,lolll                         
974,2,lollll                        
975,2,lolllll                       
976,2,lollllll                      
977,2,lolllllll                     
978,2,lollllllll                    
979,2,lolllllllll                   
980,2,lollllllllll                  
981,2,lolllllllllll                 
982,2,lollllllllllll                
983,2,lolllllllllllll               
984,2,lollllllllllllll              
985,2,lolllllllllllllll             
986,2,omg                           
987,2,oomg                          
988,2,ooomg                         
989,2,oooomg                        
990,2,ooooomg                       
991,2,oooooomg                      
992,2,ooooooomg                     
993,2,oooooooomg                    
994,2,ooooooooomg                   
995,2,oooooooooomg                  
996,2,ooooooooooomg                 
997,2,oooooooooooomg                
998,2,ooooooooooooomg               
999,2,oooooooooooooomg              
1000,2,ooooooooooooooomg             
1001,2,ommg                          
1002,2,ommmg                         
1003,2,ommmmg                        
1004,2,ommmmmg                       
1005,2,ommmmmmg                      
1006,2,ommmmmmmg                     
1007,2,ommmmmmmmg                    
1008,2,ommmmmmmmmg                   
1009,2,ommmmmmmmmmg                  
1010,2,ommmmmmmmmmmg                 
1011,2,ommmmmmmmmmmmg                
1012,2,ommmmmmmmmmmmmg               
1013,2,ommmmmmmmmmmmmmg              
1014,2,ommmmmmmmmmmmmmmg             
1015,2,omgg                          
1016,2,omggg                         
1017,2,omgggg                        
1018,2,omggggg                       
1019,2,omgggggg                      
1020,2,omggggggg                     
1021,2,omgggggggg                    
1022,2,omggggggggg                   
1023,2,omgggggggggg                  
1024,2,omggggggggggg                 
1025,2,omgggggggggggg                
1026,2,omggggggggggggg               
1027,2,omgggggggggggggg              
1028,2,omggggggggggggggg             
1029,2,ok                            
1030,2,ook                           
1031,2,oook                          
1032,2,ooook                         
1033,2,oooook                        
1034,2,ooooook                       
1035,2,oooooook                      
1036,2,ooooooook                     
1037,2,oooooooook                    
1038,2,ooooooooook                   
1039,2,oooooooooook                  
1040,2,ooooooooooook                 
1041,2,oooooooooooook                
1042,2,ooooooooooooook               
1043,2,oooooooooooooook              
1044,2,okk                           
1045,2,okkk                          
1046,2,okkkk                         
1047,2,okkkkk                        
1048,2,okkkkkk                       
1049,2,okkkkkkk                      
1050,2,okkkkkkkk                     
1051,2,okkkkkkkkk                    
1052,2,okkkkkkkkkk                   
1053,2,okkkkkkkkkkk                  
1054,2,okkkkkkkkkkkk                 
1055,2,okkkkkkkkkkkkk                
1056,2,okkkkkkkkkkkkkk               
1057,2,okkkkkkkkkkkkkkk              
1058,2,trust                         
1059,2,ttrust                        
1060,2,tttrust                       
1061,2,ttttrust                      
1062,2,tttttrust                     
1063,2,ttttttrust                    
1064,2,tttttttrust                   
1065,2,ttttttttrust                  
1066,2,tttttttttrust                 
1067,2,ttttttttttrust                
1068,2,tttttttttttrust               
1069,2,ttttttttttttrust              
1070,2,tttttttttttttrust             
1071,2,ttttttttttttttrust            
1072,2,tttttttttttttttrust           
1073,2,trrust                        
1074,2,trrrust                       
1075,2,trrrrust                      
1076,2,trrrrrust                     
1077,2,trrrrrrust                    
1078,2,trrrrrrrust                   
1079,2,trrrrrrrrust                  
1080,2,trrrrrrrrrust                 
1081,2,trrrrrrrrrrust                
1082,2,trrrrrrrrrrrust               
1083,2,trrrrrrrrrrrrust              
1084,2,trrrrrrrrrrrrrust             
1085,2,trrrrrrrrrrrrrrust            
1086,2,trrrrrrrrrrrrrrrust           
1087,2,truust                        
1088,2,truuust                       
1089,2,truuuust                      
1090,2,truuuuust                     
1091,2,truuuuuust                    
1092,2,truuuuuuust                   
1093,2,truuuuuuuust                  
1094,2,truuuuuuuuust                 
1095,2,truuuuuuuuuust                
1096,2,truuuuuuuuuuust               
1097,2,truuuuuuuuuuuust              
1098,2,truuuuuuuuuuuuust             
1099,2,truuuuuuuuuuuuuust            
1100,2,truuuuuuuuuuuuuuust           
1101,2,trusst                        
1102,2,trussst                       
1103,2,trusssst                      
1104,2,trussssst                     
1105,2,trusssssst                    
1106,2,trussssssst                   
1107,2,trusssssssst                  
1108,2,trussssssssst                 
1109,2,trusssssssssst                
1110,2,trussssssssssst               
1111,2,trusssssssssssst              
1112,2,trussssssssssssst             
1113,2,trusssssssssssssst            
1114,2,trussssssssssssssst           
1115,2,trustt                        
1116,2,trusttt                       
1117,2,trustttt                      
1118,2,trusttttt                     
1119,2,trustttttt                    
1120,2,trusttttttt                   
1121,2,trustttttttt                  
1122,2,trusttttttttt                 
1123,2,trustttttttttt                
1124,2,trusttttttttttt               
1125,2,trustttttttttttt              
1126,2,trusttttttttttttt             
1127,2,trustttttttttttttt            
1128,2,trusttttttttttttttt           
1129,2,up                            
1130,2,uup                           
1131,2,uuup                          
1132,2,uuuup                         
1133,2,uuuuup                        
1134,2,uuuuuup                       
1135,2,uuuuuuup                      
1136,2,uuuuuuuup                     
1137,2,uuuuuuuuup                    
1138,2,uuuuuuuuuup                   
1139,2,uuuuuuuuuuup                  
1140,2,uuuuuuuuuuuup                 
1141,2,uuuuuuuuuuuuup                
1142,2,uuuuuuuuuuuuuup               
1143,2,uuuuuuuuuuuuuuup              
1144,2,upp                           
1145,2,uppp                          
1146,2,upppp                         
1147,2,uppppp                        
1148,2,upppppp                       
1149,2,uppppppp                      
1150,2,upppppppp                     
1151,2,uppppppppp                    
1152,2,upppppppppp                   
1153,2,uppppppppppp                  
1154,2,upppppppppppp                 
1155,2,uppppppppppppp                
1156,2,upppppppppppppp               
1157,2,uppppppppppppppp              
